MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition
50,RL,60,9900,2,0,4,Lvl,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,1950,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,BrkTil,3,3,1,1,0,1,0,778,778,GasA,3,1,SBrkr,944,545,0,1489,0,0,2,0,3,1,3,7,7,1,Gd,Detchd,1940,1,1,240,3,3,3,335,0,0,0,0,0,0,2,0,0,7,2009,WD,Normal
20,FV,81,11216,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,4,1,1,0,1,0,1489,1489,GasA,5,1,SBrkr,1489,0,0,1489,0,0,2,0,3,1,4,7,7,1,Gd,Attchd,2006,2,2,776,3,3,3,0,140,0,0,0,0,0,0,0,0,6,2006,New,Partial
20,RL,114,14803,2,0,4,Lvl,AllPub,Inside,3,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,2008,Hip,CompShg,CemntBd,CmentBd,BrkFace,816,5,3,PConc,5,3,3,6,1636,1,0,442,2078,GasA,5,1,SBrkr,2084,0,0,2084,1,0,2,0,2,1,5,7,7,1,Gd,Attchd,2007,3,3,1220,3,3,3,188,45,0,0,0,0,0,0,0,0,6,2008,New,Partial
45,RM,50,6130,2,0,4,Lvl,AllPub,Inside,3,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,1950,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,BrkTil,3,3,1,5,784,1,0,0,784,GasA,4,1,SBrkr,784,0,0,784,1,0,1,0,2,1,4,5,7,0,0,0,0,0,0,0,0,0,3,0,0,116,0,0,0,0,0,0,0,5,2008,WD,Normal
20,RL,65,8529,2,0,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,2001,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,4,3,1,6,20,1,0,1434,1454,GasA,5,1,SBrkr,1434,0,0,1434,0,0,2,0,3,1,4,6,7,1,TA,Attchd,2001,2,2,527,3,3,3,290,39,0,0,0,0,0,0,0,0,4,2009,WD,Normal
60,RL,68,28698,2,0,2,Low,AllPub,CulDSac,1,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,1967,Flat,Tar&Grv,Plywood,Plywood,0,0,3,3,PConc,3,4,4,2,249,5,764,0,1013,GasA,3,1,SBrkr,1160,966,0,2126,0,1,2,1,3,1,3,7,5,0,0,Attchd,1967,3,2,538,3,3,3,486,0,0,0,225,0,0,0,0,0,6,2009,WD,Abnorml
160,FV,24,2544,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,Twnhs,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0,0,4,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,623,80,1223,0,0,2,1,2,1,4,4,7,0,0,Detchd,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,0,0,7,2006,WD,Normal
20,RL,80,11900,2,0,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1957,1957,Gable,CompShg,HdBoard,HdBoard,BrkFace,387,3,3,CBlock,3,3,1,3,1040,1,0,352,1392,GasA,3,1,FuseA,1392,0,0,1392,1,0,1,1,3,1,3,6,7,2,Gd,Attchd,1957,2,2,458,3,3,3,0,0,0,0,192,0,0,0,0,0,6,2008,WD,Normal
160,FV,30,3180,2,2,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,TwnhsE,2Story,7,5,2005,2005,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,PConc,4,3,1,1,0,1,0,600,600,GasA,5,1,SBrkr,520,600,80,1200,0,0,2,1,2,1,4,4,7,0,0,Detchd,2005,2,2,480,3,3,3,0,166,0,0,0,0,0,0,0,0,6,2006,WD,Normal
60,RL,44,9548,2,0,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,2Story,7,6,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,223,4,3,PConc,4,3,1,6,483,1,0,458,941,GasA,5,1,SBrkr,941,888,0,1829,1,0,2,1,3,1,4,7,7,1,TA,Attchd,2003,2,2,613,3,3,3,192,39,0,0,0,0,0,0,0,0,1,2010,WD,Normal
20,RL,100,10004,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1964,1964,Gable,CompShg,HdBoard,Plywood,BrkFace,180,3,3,CBlock,3,3,1,3,196,4,345,975,1516,GasA,3,1,SBrkr,1516,0,0,1516,0,0,1,1,3,1,3,6,7,0,0,Attchd,1964,2,2,472,3,3,3,0,0,0,0,152,0,0,0,0,0,2,2009,WD,Normal
20,RL,75,7875,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1961,1961,Gable,CompShg,VinylSd,VinylSd,BrkFace,136,3,3,CBlock,3,3,1,3,572,1,0,572,1144,GasA,4,1,SBrkr,1144,0,0,1144,1,0,1,0,3,1,3,6,7,0,0,Attchd,1961,1,2,456,3,3,3,0,0,0,0,0,0,0,2,0,0,9,2008,WD,Normal
20,RL,60,9600,2,0,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,4,7,1950,1995,Gable,CompShg,VinylSd,HdBoard,0,0,3,3,CBlock,4,3,1,4,442,1,0,625,1067,GasA,3,1,SBrkr,1067,0,0,1067,0,0,2,0,2,1,4,4,5,0,0,Attchd,1996,1,2,436,3,3,3,290,0,0,0,0,0,0,0,0,0,2,2010,WD,Normal
30,RM,90,8100,2,2,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,5,6,1948,1973,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,BrkTil,3,3,1,3,338,1,0,1221,1559,GasA,4,1,SBrkr,1559,0,0,1559,1,0,1,0,2,1,3,5,5,0,0,Detchd,1948,1,2,812,3,3,3,0,116,230,0,0,0,0,2,0,0,6,2007,COD,Normal
160,RM,21,1680,2,0,4,Lvl,AllPub,Inside,3,BrDale,Norm,Norm,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,HdBoard,HdBoard,BrkFace,158,3,3,CBlock,3,3,1,4,330,1,0,153,483,GasA,3,1,SBrkr,483,504,0,987,1,0,1,1,2,1,3,5,7,0,0,Detchd,1973,1,1,264,3,3,3,0,0,0,0,0,0,0,0,0,0,11,2008,WD,Normal
20,RL,75,9525,2,0,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1995,2006,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,1099,1099,GasA,5,1,SBrkr,1099,0,0,1099,0,0,1,1,3,1,4,6,7,0,0,Attchd,1999,1,1,352,3,3,3,278,0,0,0,0,0,0,0,0,0,6,2008,WD,Normal
50,RL,70,11767,2,0,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1.5Fin,5,6,1946,1995,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,4,352,1,0,416,768,GasA,5,1,SBrkr,768,432,0,1200,0,0,1,0,3,1,3,6,7,0,0,Detchd,1946,1,1,240,3,3,3,0,0,0,0,0,0,0,0,0,0,5,2008,WD,Normal
70,RH,68,12155,2,0,3,Lvl,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,2Story,6,8,1925,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,BrkTil,3,3,1,4,156,1,0,516,672,GasA,3,0,SBrkr,810,672,0,1482,0,0,2,0,4,1,2,7,7,0,0,Detchd,1934,1,1,400,3,3,2,0,0,254,0,0,0,0,0,0,0,3,2008,WD,Normal
70,RM,60,10440,2,1,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,5,8,1904,2002,Gable,CompShg,MetalSd,MetalSd,0,0,3,3,PConc,3,3,1,1,0,1,0,650,650,GasA,4,1,SBrkr,958,581,0,1539,0,0,2,0,3,1,4,8,7,1,Po,Detchd,1983,1,2,686,4,3,2,70,78,68,0,0,0,0,0,0,0,6,2008,WD,Normal
80,RL,82,9020,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,SLvl,6,7,1966,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,183,3,3,CBlock,3,3,4,3,312,5,539,276,1127,GasA,3,1,SBrkr,1165,0,0,1165,1,0,1,1,3,1,3,6,7,0,0,Attchd,1966,2,2,490,4,4,3,0,129,0,0,0,0,0,4,0,0,5,2008,WD,Normal
90,RL,80,8000,2,0,4,Lvl,AllPub,Corner,3,NAmes,Artery,Norm,Duplex,1Story,5,4,1961,1961,Gable,CompShg,BrkFace,BrkFace,0,0,3,3,CBlock,3,3,1,1,0,1,0,1800,1800,GasA,5,0,SBrkr,1800,0,0,1800,0,0,2,0,6,2,3,10,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,7,2007,WD,Normal
50,RM,100,12665,2,1,3,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,8,1915,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,BrkTil,3,3,2,1,0,1,0,876,876,GasA,4,1,SBrkr,876,540,0,1416,0,0,1,1,4,1,3,7,7,1,Gd,Detchd,1949,1,3,720,3,3,3,418,0,194,0,0,0,0,0,0,0,6,2008,WD,Normal
85,RL,68,16647,2,0,3,Lvl,AllPub,CulDSac,3,Sawyer,RRAe,Norm,1Fam,SFoyer,5,5,1975,1981,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,CBlock,4,3,4,5,1390,1,0,0,1390,GasA,3,1,SBrkr,1701,0,0,1701,1,0,2,0,3,1,3,6,5,2,TA,Basment,1975,3,2,611,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2007,WD,Normal
60,RL,75,9317,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,137,4,3,PConc,4,3,1,5,513,1,0,227,740,GasA,5,1,SBrkr,1006,769,0,1775,1,0,2,1,3,1,4,7,7,1,TA,Attchd,1993,1,2,425,3,3,3,234,72,192,0,0,0,0,0,0,0,7,2009,WD,Normal
20,RL,36,15523,2,0,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,6,1972,1972,Gable,CompShg,HdBoard,Plywood,0,0,3,3,CBlock,3,3,3,4,460,1,0,404,864,GasA,5,1,SBrkr,864,0,0,864,1,0,1,0,3,1,3,5,7,1,Fa,Attchd,1972,1,1,338,3,3,3,0,0,0,0,0,0,0,0,0,0,8,2009,WD,Normal
50,RL,75,45600,2,0,2,Bnk,AllPub,Inside,3,ClearCr,Norm,Norm,1Fam,1.5Fin,6,8,1908,1997,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,BrkTil,3,3,1,1,0,1,0,907,907,GasA,3,1,SBrkr,1307,1051,0,2358,0,0,3,0,5,1,3,10,7,1,Gd,Detchd,1908,1,2,360,2,3,3,486,40,0,0,175,0,0,0,0,0,9,2008,WD,Normal
80,RL,80,9600,2,0,4,Lvl,AllPub,FR2,3,Veenker,Feedr,Norm,1Fam,SLvl,6,7,1976,1994,Hip,CompShg,Plywood,Plywood,BrkFace,360,4,4,CBlock,3,3,1,1,0,1,0,528,528,GasA,5,1,SBrkr,1094,761,0,1855,0,0,2,1,3,1,3,7,7,1,TA,Attchd,1976,2,2,512,3,3,3,113,100,0,0,0,0,0,0,0,0,8,2007,WD,Normal
120,RM,36,4435,2,0,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,170,4,3,PConc,4,3,3,6,659,1,0,189,848,GasA,5,1,SBrkr,848,0,0,848,1,0,1,0,1,1,4,3,7,0,0,Attchd,2003,3,2,420,3,3,3,140,0,0,0,0,0,0,0,0,0,11,2007,WD,Normal
120,RL,68,3196,2,0,4,Lvl,AllPub,Inside,3,Blmngtn,Norm,Norm,TwnhsE,1Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,40,4,3,PConc,4,3,4,1,0,1,0,1273,1273,GasA,5,1,SBrkr,1456,0,0,1456,0,0,2,0,2,1,4,7,7,1,TA,Attchd,2003,3,2,400,3,3,3,143,20,0,0,0,0,0,0,0,0,5,2006,WD,Normal
75,RL,53,7128,2,0,4,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,2.5Unf,7,5,1941,1950,Gable,CompShg,MetalSd,MetalSd,0,0,3,4,CBlock,3,3,1,3,364,1,0,554,918,GasA,4,1,SBrkr,918,728,0,1646,0,0,2,0,4,1,3,7,7,2,Gd,Detchd,1941,1,1,240,3,3,3,0,0,0,0,126,0,0,3,0,0,8,2007,WD,Normal
80,RL,68,12095,2,0,3,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,SLvl,6,6,1964,1964,Gable,CompShg,MetalSd,HdBoard,BrkFace,115,3,4,CBlock,3,3,4,3,564,1,0,563,1127,GasA,3,1,SBrkr,1445,0,0,1445,0,0,1,1,3,1,3,7,7,1,Fa,Attchd,1964,2,2,645,3,3,3,180,0,0,0,0,0,0,3,0,0,8,2009,WD,Normal
20,RL,102,17920,2,0,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,1Story,5,4,1955,1974,Hip,CompShg,Wd Sdng,Plywood,0,0,3,3,CBlock,3,3,2,5,306,3,1085,372,1763,GasA,3,1,SBrkr,1779,0,0,1779,1,0,1,1,3,1,3,6,7,1,Gd,Attchd,1955,1,2,454,3,3,3,0,418,0,0,312,0,0,0,0,0,7,2006,WD,Abnorml
20,RL,68,6897,2,0,3,Lvl,AllPub,Corner,3,Sawyer,Norm,Norm,1Fam,1Story,5,8,1962,2010,Gable,CompShg,HdBoard,HdBoard,0,0,3,4,CBlock,3,3,1,5,659,1,0,381,1040,GasA,5,1,SBrkr,1040,0,0,1040,1,0,1,1,3,1,3,6,7,0,0,Detchd,1962,1,1,260,3,3,3,0,104,0,0,0,0,0,0,0,0,4,2010,WD,Normal
80,RL,68,10970,2,0,3,Low,AllPub,Inside,2,CollgCr,Norm,Norm,1Fam,SLvl,6,6,1978,1978,Gable,CompShg,Plywood,HdBoard,0,0,3,3,CBlock,4,4,4,6,505,2,435,0,940,GasA,3,1,SBrkr,1026,0,0,1026,1,0,1,0,3,1,3,5,7,0,0,Detchd,1981,1,2,576,3,2,3,0,0,34,0,0,0,0,3,0,0,10,2008,WD,Normal
60,RL,65,8125,2,0,4,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1994,1995,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,PConc,4,3,1,1,0,1,0,702,702,GasA,4,1,SBrkr,702,779,0,1481,0,0,2,1,3,1,3,6,7,1,TA,Attchd,1994,3,2,343,3,3,3,0,36,0,0,0,0,0,0,0,0,3,2009,WD,Normal
20,RL,80,10400,2,0,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,1Story,7,5,1976,1976,Gable,CompShg,HdBoard,HdBoard,BrkFace,189,3,3,CBlock,4,3,1,1,0,1,0,1090,1090,GasA,3,1,SBrkr,1370,0,0,1370,0,0,2,0,3,1,3,6,7,1,TA,Attchd,1976,2,2,479,3,3,3,0,0,0,0,0,0,0,3,0,0,6,2009,WD,Family
60,RL,68,11029,2,0,3,Lvl,AllPub,Corner,3,NWAmes,PosA,Norm,1Fam,2Story,6,7,1968,1984,Gable,CompShg,HdBoard,HdBoard,BrkFace,220,3,3,CBlock,3,3,2,4,619,1,0,435,1054,GasA,3,1,SBrkr,1512,1142,0,2654,1,0,2,1,4,1,4,9,7,1,Gd,Attchd,1968,1,2,619,3,3,3,0,65,0,0,222,0,0,0,0,0,8,2006,WD,Normal
50,RL,55,7642,2,0,4,Lvl,AllPub,Corner,3,Crawfor,Norm,Norm,1Fam,1.5Fin,7,8,1918,1998,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,4,3,BrkTil,3,3,1,1,0,1,0,912,912,GasA,4,1,SBrkr,912,514,0,1426,0,0,1,1,3,1,4,7,7,1,Gd,Detchd,1925,1,1,216,3,3,3,0,240,0,0,0,0,0,4,0,0,6,2007,WD,Normal
190,RL,75,11625,2,0,4,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,2fmCon,1Story,5,4,1965,1965,Hip,CompShg,Plywood,HdBoard,0,0,3,3,PConc,3,3,2,4,841,1,0,198,1039,GasA,5,1,SBrkr,1039,0,0,1039,1,0,1,1,3,1,3,6,7,0,0,Attchd,1965,1,2,504,3,3,3,0,0,0,0,0,0,0,0,0,0,4,2010,WD,Normal
20,RL,81,9672,2,0,4,Lvl,AllPub,Corner,3,SawyerW,Norm,Norm,1Fam,1Story,6,5,1984,1985,Hip,CompShg,HdBoard,Plywood,0,0,3,3,PConc,4,3,1,6,338,1,0,702,1040,GasA,3,1,SBrkr,1097,0,0,1097,0,0,2,0,3,1,3,6,7,0,0,Attchd,1986,1,2,480,3,3,3,0,0,0,0,0,0,0,4,0,0,5,2010,WD,Normal
20,RL,70,7931,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,5,1959,1959,Hip,CompShg,BrkFace,Plywood,0,0,3,3,CBlock,3,3,1,4,1148,1,0,0,1148,GasA,3,1,SBrkr,1148,0,0,1148,1,0,1,0,3,1,3,6,7,0,0,Attchd,1959,1,1,672,3,3,3,0,0,0,0,0,0,0,4,0,0,7,2009,WD,Normal
20,FV,72,8640,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,0,0,4,3,PConc,5,3,1,1,0,1,0,1372,1372,GasA,5,1,SBrkr,1372,0,0,1372,0,0,2,0,3,1,4,6,7,0,0,Attchd,2008,3,2,529,3,3,3,0,140,0,0,0,0,0,0,0,0,5,2008,New,Partial
20,RL,68,8750,2,0,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76,3,3,CBlock,3,3,1,4,828,1,0,174,1002,GasA,3,1,SBrkr,1002,0,0,1002,1,0,1,0,3,1,3,5,7,0,0,Detchd,1973,1,2,902,3,3,3,0,0,0,0,0,0,0,3,0,0,8,2009,WD,Normal
20,RL,67,10656,2,0,3,HLS,AllPub,Inside,3,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274,4,3,PConc,4,3,3,1,0,1,0,1638,1638,GasA,5,1,SBrkr,1646,0,0,1646,0,0,2,0,3,1,4,6,7,1,Gd,Attchd,2007,2,3,870,3,3,3,192,80,0,0,0,0,0,0,0,0,11,2007,New,Partial
20,RL,85,6970,2,0,4,Lvl,AllPub,Corner,3,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,CBlock,3,3,1,5,932,1,0,108,1040,GasA,3,1,SBrkr,1120,0,0,1120,1,0,1,1,3,1,2,5,7,0,0,Attchd,1961,2,2,544,3,3,3,168,0,0,0,0,0,0,0,Shed,400,5,2007,WD,Normal
60,RL,68,14762,2,0,2,Lvl,AllPub,Corner,3,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,0,0,3,3,Slab,0,0,0,0,0,0,0,0,0,GasA,4,1,SBrkr,1547,720,53,2320,0,0,2,0,2,1,3,7,7,1,TA,Attchd,1979,1,2,672,3,3,2,120,144,0,0,0,0,0,0,0,0,5,2006,WD,Normal
60,RL,80,9938,2,0,4,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246,4,3,PConc,4,3,1,6,750,1,0,300,1050,GasA,5,1,SBrkr,1062,887,0,1949,1,0,2,1,3,1,4,8,7,1,TA,Attchd,1993,3,2,574,3,3,3,156,90,0,0,0,0,0,4,0,0,6,2010,WD,Normal
20,RL,60,6600,2,0,4,Lvl,AllPub,Inside,3,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,0,0,3,3,CBlock,3,3,1,1,0,1,0,894,894,GasA,4,0,SBrkr,894,0,0,894,0,0,1,0,2,1,3,5,7,0,0,Detchd,1962,1,1,308,3,3,3,0,0,0,0,0,0,0,0,0,0,8,2009,WD,Normal
60,RL,70,8750,2,0,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116,3,3,PConc,4,3,1,6,505,1,0,299,804,GasA,5,1,SBrkr,804,878,0,1682,0,0,2,1,3,1,4,7,7,0,0,Attchd,1998,2,2,523,3,3,3,0,77,0,0,0,0,0,0,0,0,6,2010,WD,Normal
20,RL,74,8892,2,0,4,Lvl,AllPub,Corner,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,0,0,4,3,Stone,3,3,3,1,0,1,0,105,105,GasA,4,1,SBrkr,910,0,0,910,0,0,1,0,3,1,4,5,7,0,0,Attchd,1953,1,2,414,3,3,3,196,0,150,0,0,0,0,2,0,0,10,2008,WD,Normal
40,RL,60,12144,2,0,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,0,0,4,3,CBlock,3,3,1,3,375,1,0,457,832,GasA,4,1,SBrkr,1036,0,232,1268,0,0,1,0,3,1,3,6,7,1,Gd,Attchd,1949,1,1,288,3,3,3,0,28,0,0,0,0,0,0,Othr,0,9,2009,WD,Normal
50,RM,52,5720,2,0,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,3,3,CBlock,3,3,1,1,0,1,0,676,676,GasA,5,1,SBrkr,676,455,0,1131,0,0,1,1,3,1,3,5,7,0,0,Detchd,1941,1,1,200,3,3,3,26,0,0,0,0,0,0,0,0,0,8,2009,WD,Abnorml
60,FV,75,9000,2,0,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,0,0,4,3,PConc,4,3,3,6,64,1,0,1120,1184,GasA,5,1,SBrkr,1184,1426,0,2610,0,0,2,1,4,1,5,11,7,1,Gd,BuiltIn,2007,3,2,550,3,3,3,208,364,0,0,0,0,0,0,0,0,8,2007,New,Partial
20,RL,94,25286,2,0,4,HLS,AllPub,Inside,2,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,0,0,3,3,PConc,3,3,4,5,633,1,0,431,1064,GasA,4,1,SBrkr,1040,0,0,1040,1,0,1,0,3,1,3,5,7,0,0,Attchd,1963,1,2,648,3,3,3,0,0,0,0,0,0,0,0,0,0,1,2007,WD,Normal
60,RL,74,8834,2,0,4,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216,4,3,PConc,5,3,1,6,1170,1,0,292,1462,GasA,5,1,SBrkr,1462,762,0,2224,1,0,2,1,4,1,5,10,7,1,Gd,Attchd,2004,3,3,738,3,3,3,184,0,0,0,0,0,0,0,0,0,6,2009,WD,Normal
85,RL,88,11782,2,0,3,Lvl,AllPub,Inside,3,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,0,0,3,3,CBlock,3,3,3,5,899,1,0,210,1109,GasA,3,1,SBrkr,1155,0,0,1155,1,0,1,0,3,1,4,6,5,0,0,Detchd,1987,1,2,576,3,3,3,192,0,0,0,0,0,0,3,Shed,400,6,2010,WD,Normal
20,RL,68,7000,2,0,3,Lvl,AllPub,CulDSac,3,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90,4,4,CBlock,3,3,1,5,646,1,0,218,864,GasA,5,1,SBrkr,864,0,0,864,1,0,1,0,3,1,3,6,7,0,0,Attchd,1978,1,1,336,3,3,3,0,0,0,0,0,0,0,2,0,0,7,2009,WD,Normal
20,RL,60,7024,2,0,4,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,5,4,1,5,980,1,0,110,1090,GasA,4,1,SBrkr,1090,0,0,1090,1,0,1,1,2,1,3,5,7,0,0,Attchd,2005,3,2,450,3,3,3,0,49,0,0,0,0,0,0,0,0,6,2007,WD,Normal
50,RL,44,13758,2,0,3,Lvl,AllPub,CulDSac,3,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117,4,4,CBlock,4,3,2,2,902,1,0,254,1156,GasA,5,1,SBrkr,1187,530,0,1717,0,0,2,1,3,1,4,7,7,1,TA,Attchd,1990,2,2,400,3,3,3,168,36,0,0,0,0,0,0,0,0,4,2007,WD,Normal
60,RL,68,9636,2,0,3,Lvl,AllPub,Corner,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,0,0,3,3,PConc,4,3,1,1,0,1,0,808,808,GasA,4,1,SBrkr,808,785,0,1593,0,0,2,1,3,1,3,7,7,1,TA,BuiltIn,1993,2,2,389,3,3,3,342,40,0,0,0,0,0,3,0,0,12,2009,WD,Normal
75,RL,60,6204,2,0,4,Bnk,AllPub,Inside,3,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,0,0,4,3,PConc,3,2,1,1,0,1,0,795,795,GasA,3,0,SBrkr,954,795,481,2230,1,0,1,0,5,1,3,10,7,0,0,Detchd,1997,1,1,440,3,4,3,0,188,0,0,0,0,0,0,0,0,3,2006,WD,Normal
